2.200915279268578217e-02,3.585605774195466111e-02,5.067288666431024602e-03,2.613206702864245834e-02,1.437917996616600025e-02,1.918675496770272382e-03,1.205759857590649187e-02,1.662084430149768366e-02,3.227040104853112767e-02,5.244516220922657013e-02,4.771639064811727948e-02,1.070340994854512839e-02,1.866524511709444223e-02,6.159444003750902397e-03,1.312494841124250966e-02,7.775144340477324612e-03,2.852704376161685484e-02,1.218458306221081866e-02,6.845423644349479808e-03,2.893902112193635912e-02,9.972859263086664150e-03,8.050587612469337073e-02,1.362613424664038675e-02,4.942623818836769378e-02,2.870209683362379138e-03,5.544608311302956505e-02,1.305746196999524322e-02,2.954993710272801888e-03,1.662329853341459884e-02,1.855030020257161794e-02,4.216412768032451464e-02,1.257115106258699377e-02,3.414641744841806492e-02,5.238395181300870007e-03,1.262320610077949379e-02,3.324027525379558146e-02,6.327441098863073599e-03,7.592712526345732349e-02,1.762129295372560911e-02,3.788473317675966623e-02,7.136993253604506648e-03,8.059745096495762873e-03,1.036902042798426571e-02,6.072925604563822466e-03,1.924973230037996252e-02,4.010410827183907845e-02,2.586516211266021159e-02,1.694479372665569361e-02,5.881187884906358132e-02,1.108633575991246900e-02,3.688907052219925209e-02,6.114042575988398731e-02,2.023396003154848133e-02,9.132473724054013253e-03,3.615623920793820112e-02,2.553187954663083126e-02,4.550263962713546606e-03,3.784421639621468603e-02,2.955771305337218102e-02,4.057880784734679835e-03,3.743867163108527407e-02,3.004886666870931755e-03,9.820525369400590066e-03,4.376085255224010373e-03,1.216376214267878009e-02,3.279519476297843017e-02,2.441956261375199944e-02,3.214560897465079670e-03,3.756575452370873591e-02,6.608162833083741639e-03,2.390467130145157437e-02,1.053212664255709363e-02,3.620264719495058792e-02,3.198413318955539708e-02,4.264649886846050286e-03,1.613808013359008253e-02,4.937172955024826670e-03,2.063666168459699080e-02,1.377581654146764478e-02,3.713072515496118609e-02,5.405495315938246836e-02,2.833268877906025551e-03,8.753140675610671106e-03,1.587927011407930245e-02,2.851952301833104997e-02,1.177117203290434233e-02,7.256641856932422030e-03,1.668520945609497375e-02,8.253574022627496731e-03,2.676887941901695545e-02,3.958683699826548441e-03,2.928716279426513136e-02,4.316842600727222035e-02,1.046277337336154467e-02,1.419172698831150381e-02,4.361793595173130145e-02,1.988172184718173252e-02,1.041301514911463499e-02,1.184632531977247716e-02,1.984600537164793455e-02,3.464033826884538314e-02,2.987099540000714981e-02,4.063060325844958243e-02,1.553291637505183065e-02,2.103902368643073562e-02,1.108576820751960845e-02,3.295377861865422808e-02,2.022369107354912016e-02,1.060753487572385634e-02,3.910030768361838494e-02,1.082041960165947003e-02,1.391710899375109278e-02,4.694393538665081467e-02,1.517887910455162359e-02,8.965423120814830504e-03,1.812845459689338412e-02,1.598714990581318052e-02,3.974657165383943536e-02,2.100403451998153481e-02,1.811790235083798883e-02,9.545756475952182907e-03,6.162618641776362871e-03,4.587796113070805037e-02,6.859975963513620378e-03,4.492764419764871953e-03,1.662200680484016146e-02,1.414875930809206261e-02,8.262793706873217126e-03,4.049000022318605119e-02,7.813710480471303121e-03,5.562736481795726995e-03,1.417248924652059205e-02,3.642070525261520419e-02,4.405067653357253032e-02,2.507688199988933331e-02,1.721665109413028638e-02,2.096528912310491322e-02,8.329370099539046279e-03,5.960573453341977412e-02,2.780137959314754603e-03,2.655898473534437643e-03,5.680434722836191774e-03,5.281664893550266915e-02,1.522146416714065253e-02,1.830191220016263998e-03,2.062746525690217769e-02,3.529752203892511098e-03,1.749294152606758329e-02,1.269074353300014835e-02,2.722238270265575633e-03,3.617457257086797995e-02,4.903713808780740813e-02,1.219987274591283199e-02,3.619443449191561690e-02,4.318466626359901417e-02,2.918067842640847953e-02,1.074600770027872576e-02,1.069103405914351157e-02,4.210397177522362533e-02,1.923023356295650022e-02,3.907939390594217244e-02,1.624337817076049184e-02,1.517362133467470287e-02,8.768529917264067386e-03,3.444869863876132143e-02,1.127402126554094552e-02,2.831155926466719097e-02,4.731863158507082501e-02,2.464384727025592525e-02,2.700819431659035041e-03,1.691742648962757389e-02,1.446175145128336670e-02,1.011730816561406954e-02,4.576839121688081047e-02,1.512765739481114480e-02,1.517287588881033322e-02,4.125422993488231382e-02,2.761731660073452055e-02,2.556163191833271675e-02,1.074177427921135797e-02,5.713179846619564906e-03,1.295411137605229079e-02,1.402656975917582205e-02,8.718439952723922026e-03,4.320832565658072610e-03,1.225271198847543985e-02,2.886585253332546452e-02,1.137206614288865936e-02,3.066525213582416143e-03,2.887331766875134154e-02,3.599161831835173686e-03,3.685337364139479321e-02,1.643750275205513312e-02,1.508788380378911498e-02,1.954518600747445767e-02,3.684283664341259090e-03,6.765606681442770665e-03,5.271015433595799271e-02,2.605710847244901984e-02,2.462148799542901445e-03,2.082519119977099820e-02,5.400108287568927690e-03,3.626060458839797107e-02,7.826681091771980903e-03,6.486639809363370368e-02,1.447710179774286399e-02,8.363326509180035728e-03,4.086872233269411847e-02,3.074024130783098441e-02,1.001225343023409708e-02,5.622323863877387584e-02,1.448915693357710754e-02,3.309865580600213075e-02,2.502509061286692371e-02,3.171242087978343172e-02,1.073220249172313068e-02,2.656523955998546516e-02,3.773134914539377771e-02,1.508864992097758151e-02,1.754018887503994151e-02,2.002895479592947670e-02,7.588067276608989609e-03,4.326234273443474443e-02,4.568293144269708339e-03,5.153785988596837342e-03,8.289212200769779937e-02,2.101671790227777059e-02,2.210472761095959304e-02,4.466487855086742620e-03,5.633719200573539254e-03,1.535218778468039336e-02,1.130915501908846821e-02,4.398550798731859501e-03,4.287385306862734335e-03,4.652955094910482536e-03,8.277221333767292855e-03,4.050578017135264552e-03,6.700127858840998485e-03,4.169514505442506458e-02,1.919286117895824262e-03,1.787039627533248964e-02,6.218122602023945511e-02,1.628586321852798502e-02,3.695294570341237095e-02,5.244127883404225976e-03,2.038554243922985343e-02,2.832075843472348087e-02,7.123257789293402364e-03,3.751716595072640548e-02,9.240441101374785582e-03,3.050198334754394835e-02,5.822160996572955938e-03,1.149000214745976578e-02,2.257024127040629935e-02,2.351197328687482102e-02,3.331891127229669181e-02,3.147320367134498476e-03,3.362190842441126204e-02,4.090268505817395983e-02,2.749803987111343329e-02,1.862216328952126521e-02,4.477717377741330385e-02,3.069150953021648753e-02,4.303774617763300725e-02,8.180606678212742899e-03,4.550534384737114912e-02,2.096927979783602680e-02,1.709278649164525099e-02,1.256528544699608840e-02,2.695411769467170870e-02,3.371395718769393257e-02,2.338099997591425172e-02,1.397266062818447452e-02,1.310517459693938402e-02,1.973953458157662322e-02,2.240778744054030408e-02,1.918107651998002261e-02,2.297020447753650441e-02,3.954704995263702560e-02,1.633086074411282951e-02,1.678216338677462893e-02,2.580300140636460071e-02,2.398343293599614068e-02,1.184975886228800679e-02,2.429031096254985478e-02,3.196113302777192633e-02,2.253778372089093596e-02,3.756838489341163267e-02,1.293123045456567866e-02,7.244608680903152909e-03,3.550400993291003005e-02,1.512278648408027504e-02,1.220162379103528760e-02,9.264622023126167782e-03,5.369393651290454983e-02,2.016555540233477828e-02,9.331831422610625815e-03,1.324187450972169611e-02,2.695759327774382985e-03,4.646374221853988296e-03,4.451826480623313764e-02,4.620275800543049982e-02,1.506721138253186432e-02,1.894397470392211735e-02,2.845279206348994006e-02,9.253927140812079344e-03,7.881599524096283282e-03,3.080353096335131102e-02,2.748971604332639540e-02,1.248048459447995140e-02,1.832535240748178751e-02,8.062879978352199828e-03,8.850215210720713266e-03,4.599517186819812586e-02,6.181473686681648871e-03,2.582080638100270331e-02,9.090763275170388180e-03,1.078712106265888870e-02,4.756346972080582880e-02,1.568110692504731674e-02,4.098341192648036202e-02,1.815303135664969592e-02,1.653161207054232307e-02,9.680254605709315285e-03,8.412878433683401713e-02,1.266564712770346102e-02,3.643677132453504441e-03,1.306698614778167844e-02,3.911538646027512556e-02,3.134768130641713002e-02,5.188682301306302147e-02,3.904015846504621523e-02,4.269851602734353602e-02,2.324625897271581643e-02,3.214330210040516889e-02,2.230380700073286704e-02,1.155148694323016034e-02,3.465293545507991402e-02,5.644955488175118496e-03,8.322606181181302354e-03,2.253158214175154939e-03,1.677624468253791079e-02,2.441120021851533872e-02,3.374240190482102886e-02,1.149571366477897261e-02,1.783936232098426444e-02,3.696292651124055695e-02,1.909567181554361337e-02,7.536215352657571476e-02,5.906904257331424546e-03,6.544117998055098973e-03,2.525091659436529135e-02,9.584624648130812830e-03,3.187339620766249659e-02,1.935880092521147233e-02,3.466584480054768491e-03,1.892823777160268506e-02,1.260146306300352625e-02,2.044415000444510522e-02,4.036553413475552077e-02,9.223810317504854694e-03,2.596140286832149258e-02,2.595192812767732615e-02,5.797585414343364718e-02,6.435668583587517144e-02,1.329912652853748600e-02,2.921014212803951793e-02,7.667780740537977202e-03,2.054480569707553550e-02,1.978758048418215176e-02,3.137424794759913205e-02,3.380642598204630644e-02,3.547429076395691716e-02,4.158546781301902806e-02,1.289968116150541633e-02,3.727327782587708249e-02,3.603243203691303131e-02,1.669637566475212775e-02,1.262923573978491643e-02,2.910174378729030176e-02,1.493014982945489733e-02,2.244587070037218357e-03,3.864155405426505929e-03,7.769273793454462007e-03,1.689943198223653464e-02,7.846503521869940823e-03,2.178563365440078226e-02,1.616502319808366117e-02,2.673759397565866891e-02,9.645778382276093410e-03,3.666507823816944622e-03,8.372215784984815556e-03,1.205586973852118549e-02,3.641534112323630001e-02,1.076482574280512861e-02,1.252836362668152681e-02,1.783966685899973648e-02,1.609208372063208881e-02,9.440776460915234480e-03,3.768732542218811155e-02,2.546524870603905644e-02,7.944546606955482648e-03,1.122560324135524201e-02,2.977725980144785289e-03,7.779254588725192932e-03,4.357129628916503461e-02,2.578421812730136153e-02,6.769405031117337046e-03,7.344566798126339613e-03,4.468928444337771921e-03,6.380207788512712308e-03,3.695632545361404730e-02,1.019218111954292572e-02,1.581089608985553063e-02,3.738711830353014243e-02,3.504427108168783889e-03,1.864387978384574041e-02,8.763015061084344914e-03,6.986410245629148807e-02,4.315547299925781566e-02,2.561543974713886840e-02,2.793246628999390690e-02,1.984218206322466843e-02,3.802660384246236980e-02,8.061414840091696288e-02,1.170456682499304568e-02,1.470099123510132388e-02,3.506860515210069584e-02,1.136178509199892162e-02,3.343141900662316424e-02,3.707449210036095621e-02,4.338656351961411861e-02,1.303308015630239014e-02,3.582033235400816640e-02,1.919367642554342668e-02,2.217581524225453737e-02,1.872359224824937662e-02,1.070258674042046110e-02,3.278710113956828653e-02,5.179506226720587136e-02,1.891811192261028118e-02,5.550000905815907770e-02,3.651210835652274334e-02,3.589656975592014909e-02,2.283419737850889142e-02,5.305024797431046046e-02,1.541341625376480007e-02,1.658162682206842931e-02,9.838808329350690052e-03,1.198180647564806023e-02,6.232768681697520297e-02,2.649397644563455945e-02,5.276188400445583349e-02,6.395511472598647273e-03,2.220694635084669022e-02,1.564113575118473640e-02,1.758287733428370858e-02,3.748917777795923723e-02,3.267230936311538159e-03,1.239846319192378088e-02,1.711396982624668883e-02,3.624130880188258796e-03,1.581658411897257643e-02,3.132063639663440480e-02,1.110316416403200890e-02,1.284937817772757729e-02,7.040141706135760735e-03,2.982976201807774341e-02,9.945556279913225772e-03,3.019844769678536878e-03,5.303313364592443513e-03,3.698919717977755539e-02,1.668739974085187150e-02,1.696458687750002081e-02,1.383484744067398076e-02,3.189835319361039589e-02,2.244911336017019199e-02,1.080437142832846309e-02,9.625039367146981384e-03,4.052907361630914140e-03,4.967293827720031807e-02,2.241794161678112296e-02,1.151877386150834681e-02,3.527262312221002283e-02,3.860069943551469596e-02,4.976648111317760748e-03,2.474926020391024148e-02,6.675220363020817338e-03,1.167336178531475088e-02,1.331359211746596660e-02,3.036750707061941501e-02,1.388047728375996215e-02,1.431464496238410433e-02,1.131784285905734766e-02,1.433005730586889293e-02,4.817330351805126920e-02,8.582576867834368350e-03,6.298318194742802412e-03,3.290180345895787895e-03,2.645537534671360547e-02,3.384446468957957865e-02,4.049345851110508487e-02,4.549642033364720284e-03,3.411968037125567843e-02,1.389955871375192498e-02,1.791041388112121074e-02,1.318003591845628986e-02,1.561050003003816578e-02,5.629073635760817318e-03,1.776927454052446009e-02,1.737736145079082917e-02,2.789341323691973962e-02,8.203276268280879080e-03,2.209440852049193715e-02,1.696376270615695958e-02,1.410954280463072585e-02,1.599027016959098102e-02,2.726896938383127633e-02,9.555710413077012078e-03,1.985181052516878097e-02,4.253096219674112888e-02,2.460381049333815184e-02,8.716526999191454017e-03,4.447170145150169951e-03,6.677422176040059831e-03,1.568721509038151218e-02,2.736557178442089455e-02,1.824466846062522407e-03,1.918263603744496670e-02,1.135802678862363191e-02,6.971342062587143618e-02,2.767046479433699080e-02,8.321993369991953493e-03,2.021423079584605542e-02,9.569742797299052306e-03,2.390508541564650979e-02,8.189104514607414842e-03,9.439245012672570212e-03,7.848835590215319513e-03,1.407682112471037028e-02,3.068450846612225114e-03,3.407621059530308028e-02,1.337185372622013563e-02,6.217896668323508180e-03,3.983931282335567703e-02,8.050301575132423615e-03,1.840668985408300262e-02,2.522625492474372955e-02,3.080062796685600901e-03,3.431840024054544358e-02,8.955753144289424483e-03,7.398003029058242142e-03,1.318713530967111081e-02,2.341406253714994889e-02,1.622527277939744828e-02,6.521925125717586980e-03,1.324657799524620039e-02,3.141148819096362121e-02,7.944874928898837396e-03,2.525600667949778888e-02,4.712127377602959299e-03,1.701577076639065877e-02,2.470891084777160351e-02,1.543938791111054698e-02,5.097631373345623551e-03,4.802803404783007046e-03,2.495754029472319058e-02,7.822680359944800266e-02,4.026273711797945243e-02,1.323025377315834028e-02,3.028259188173565430e-03,1.984231278448242430e-02,5.915477175245109631e-02,6.778430272766028386e-02,1.476906219541973542e-02,2.165800799700556833e-02,3.101172317087064201e-02,8.778805687414070746e-03,7.035840772206924942e-03,6.651897075252682923e-03,1.924227073388184994e-02,6.470016124237032429e-03,8.792956595617296145e-03,3.587727328378242930e-02,1.048741100449113173e-02,5.099724941181493776e-03,2.456074537579355788e-02,4.504785786396880987e-02,3.565387617182100288e-03,4.373481686509989030e-02,4.061274547512705446e-03,2.542676899531137735e-02,2.122553562827633744e-02,1.111542090579720199e-02,5.557710446006058902e-02,1.310415699970024495e-02,1.839838346084143872e-03,3.649392968435705153e-02,2.220123129067030909e-02,1.105206099386402130e-02,8.401600518924114136e-03,1.587217389019179858e-02,1.748793687649918827e-02,3.268059145360835416e-02,8.954762439175811828e-03,1.853037347170649607e-02,2.596710776391619735e-03,1.988216714585067102e-02,2.624441477234373821e-02,1.496236092194602740e-02,4.951889696941191854e-02,2.114860178058586282e-02,2.062060951902677797e-02,1.699674246440896486e-02,1.417237520984249155e-02,3.661497019492698790e-03,1.036206585603696717e-02,6.102140512187648191e-02,1.840937731183545090e-03,3.507285460097264718e-03,3.950287252118211967e-03,2.899684703596028257e-03,4.236167968254167526e-02,1.153723405974116378e-02,2.211427770403895376e-02,1.388826732783227103e-02,5.821742422814302209e-03,1.181929186481289751e-02,1.639284399865256758e-02,9.096201802953673976e-03,3.756792272540418476e-02,8.830688709928757874e-03,1.203608441673598151e-02,1.460301042117939652e-02,3.548249833250749496e-03,8.603255967307155139e-03,5.711431370928321538e-02,1.853024356635202263e-02,5.883133974577620107e-02,3.421341571273406323e-02,3.832684295059896051e-03,1.182359461281761587e-02,4.760865969611804971e-02,1.131037282282931766e-02,1.329661336189680299e-02,4.749049601681321064e-03,1.619516405896748168e-02,2.561122160833151362e-02,3.905567800284300006e-02,1.877342118745839450e-02,8.415013819202399326e-03,3.147597562644044444e-03,3.134115787077806914e-02,1.710251554852026956e-02,5.034332370425265157e-02,5.793110348974062074e-03,2.031755434335980048e-02,2.289391291041320553e-02,8.959982424079693253e-03,3.381465216073786806e-02,9.709392577447850670e-03,1.903899577222839534e-02,1.190557496829262873e-02,2.764309355334793050e-02,4.572364951020846391e-02,7.396885055095836492e-03,1.573194583627346432e-02,2.534199017924398945e-03,1.769381645951939586e-02,3.437685090051564862e-02,3.339854006320175372e-02,1.145656189978616624e-02,5.157209208517746224e-02,2.981484470969986145e-02,1.277339249110054364e-02,6.175734286906520154e-02,5.883652026284158509e-03,4.274430718190846967e-02,2.909570509397219062e-03,7.881172945030978649e-02,1.995620391312813435e-02,3.545944274177315059e-03,5.884007392462986541e-02,8.854623682545526009e-03,2.803155366271958826e-03,2.346054044512468906e-02,1.748497908869839357e-02,1.681604588751683949e-02,1.024217586530651314e-02,9.691177511229165376e-03,4.906599455442994806e-02,2.984713511634529137e-02,5.356381087104788996e-03,3.594229965715448061e-02,2.084258367514224553e-02,5.910191242718187965e-03,9.876921565239865641e-03,1.495217621740008163e-02,2.363492690203172764e-02,4.774371575504615661e-03,1.123348259008905003e-02,3.815054426785591257e-02,4.326283826910837238e-02,2.978453317599827344e-02,3.619594315345087132e-03,2.721725349468828714e-02,2.914176502704468597e-02,1.242679683198366636e-02,1.402399302455448193e-02,3.664338653990750760e-02,1.272303012588749116e-02,1.381264305066098874e-02,3.193356757516419009e-03,1.905686349745638886e-03,7.127553901640243383e-03,1.455271899283139270e-02,3.272064040125577389e-02,1.181213930184710215e-02,8.039188257660312420e-03,5.364631407003095376e-02,6.516093811187340101e-03,2.734463736298398118e-02,1.290389394290991643e-02,7.649165407014213436e-03,3.890639498648762462e-03,1.850219553684184781e-02,8.215253103402098134e-03,3.062174446702536912e-03,1.941211160810940584e-02,3.247989813907381507e-02,1.187528487726513537e-02,3.667237936112788255e-03,9.981803673091094176e-03,4.586283463271434435e-02,3.752056651313395719e-03,1.201415295245533699e-02,6.686056570449339098e-02,3.288629172739643280e-03,8.486182788898899432e-03,2.667559917069017850e-02,2.687975437609002594e-02,3.285198772840491888e-02,3.552078817780468523e-02,2.880102911277049316e-03,2.192312470187385287e-02,4.404230506095452302e-02,5.258431778227407039e-03,2.991372030675210070e-02,1.054341670836700384e-02,2.234928471047070708e-02,2.274034156287008113e-02,6.817644761043684110e-03,6.926142155239012332e-03,2.501932209460933088e-03,9.843023097828251800e-03,9.225394716534385253e-03,8.446490944147844182e-03,2.495300698601088385e-02,4.978046198642649411e-02,1.274846337257840023e-02,4.029909232262607333e-02,1.902040333230570202e-02,2.287050464467088595e-03,2.984745098614460801e-02,4.784777452670663234e-02,2.610640475557757245e-02,3.958398611906460696e-02,4.380888889829778754e-02,5.466782984070450713e-02,1.306510490868340035e-02,1.673788656571595368e-02,1.035489437194181406e-02,1.435398231335227592e-02,9.103703718949418544e-03,1.888194073507865056e-02,6.176739368141337394e-03,1.014786940496237300e-02,2.258228791384825351e-02,7.941218984178988194e-03,2.979374676250945431e-02,2.765620031845728022e-02,4.559691219269812468e-02,3.426041728048079271e-02,1.840413809201857376e-03,3.179776686775501182e-02,1.092370168827205834e-02,4.738229139200855755e-03,6.528936756827419252e-03,3.881659059990272276e-03,6.238798594490413407e-02,1.901992655018358569e-02,5.634651310563620896e-03,2.139350153157715262e-02,5.606376578499663171e-02,1.015810020248641976e-02,1.479980627017551953e-02,4.332033580535021855e-03,4.420910147714540717e-02,9.577310326618682090e-03,6.879003986333287468e-02,3.400169867419966518e-02,3.919190813299405773e-02,3.395715163493345790e-02,1.108447698813441740e-02,3.743073209682135083e-02,1.778178041931183229e-02,3.912197024040964255e-02,2.193677338593691406e-02,7.717969819747705351e-03,2.693034989817233438e-02,1.470093997564603239e-02,5.174236365717788111e-03,3.964241778553756479e-03,3.568925694574620611e-02,8.213805235819382489e-03,2.463105308846269548e-02,4.358512137882986082e-02,6.915958046804893122e-03,6.374144367500139685e-03,8.616736472990438322e-03,1.613259511693210246e-02,2.348309788160973799e-02,3.711294033022161099e-02,2.168627385378740779e-02,2.802161074446218869e-02,1.783910555129353259e-02,5.124979619381742069e-03,3.115374415618155091e-03,3.483877961369730158e-03,3.548946268463137876e-03,4.451908918350899746e-03,1.014725750683886929e-02,9.744885884150678024e-03,1.131382611320874698e-02,1.156627072100646636e-02,7.406864826033698890e-03,1.454018448191496393e-02,1.439940269777340021e-02,1.634430058519609208e-02,4.714791714852695215e-02,4.773547205096501100e-02,4.273667010905368713e-03,6.934183531879864471e-02,1.242493712571401954e-02,1.761254875810358556e-02,1.790319506821891338e-02,8.008917350760480502e-03,3.139518370258564950e-02,1.976240985298655106e-02,1.078860476973553251e-02,1.023179616521296964e-02,1.267709601938138420e-02,4.222968400390159083e-02,3.823081653776327915e-02,4.342961249895527232e-03,9.159634968921803733e-03,1.273410841706112961e-02,3.047642015733753595e-02,2.439325792370317103e-02,4.918039482273095508e-03,5.576884987873564903e-03,4.252306366952041117e-02,3.364431249456956152e-02,8.427525996251183926e-03,5.723117494597085297e-03,2.816599780205930603e-02,6.187133384413456838e-03,3.908215743432064126e-02,2.660510688281403358e-02,6.935600800286489953e-03,2.042007432284620450e-02,3.771140278362949960e-02,4.148480447627422851e-02,8.870637623551336226e-03,2.585636067019229239e-02,1.950307737737544400e-02,4.116802298989330477e-02,2.882508965247432275e-02,8.980838934231349935e-03,9.093628056169089646e-03,8.736916917139070371e-03,3.388070703403600614e-02,2.192010846390191059e-02,5.601869568957917878e-02,1.505839054167745772e-02,3.026469897561934186e-02,1.760987341034025988e-02,3.829112358872810429e-02,1.114330908207383786e-02,9.120728744547168532e-03,1.931881004705660043e-02,1.393448388832230211e-02,1.937967287234126923e-02,1.612516297175126123e-02,3.519097161325479561e-03,3.084327462039415657e-02,3.391295938953375888e-03,5.197268579578304126e-02,2.442181490934869359e-02,4.822090932237660388e-02,5.509842380934248940e-02,3.444116921896683836e-02,1.681386983003108071e-02,5.260482060208981903e-02,9.814290654829749272e-03,9.277709645821974327e-03,1.454613299246676483e-03,2.833733654834333371e-02,2.443765413892962091e-02,6.174780767048793084e-02,1.969327144749444258e-02,3.619624518300534888e-02,6.908355219604478403e-03,1.082480767564364399e-02,3.888274940960834147e-02,3.861496545759846022e-03,4.008037379022555413e-03,4.448664460254969644e-02,2.145808236450674755e-02,2.898235564426970834e-02,2.941002562801720011e-03,2.912312615126000370e-02,2.940704242271130475e-02,1.092394781773464718e-02,1.240067135635769535e-02,1.913931817875691443e-03,1.273116416519104455e-02,2.547175247276911580e-02,7.589999496325328110e-03,2.159920888375332915e-02,5.152997512578472161e-03,1.530615753495334630e-02,1.413974629926160326e-02,1.590312461978571346e-02,1.548526743804767847e-02,1.716717911767196014e-03,2.487349866051224989e-02,1.155599401538365267e-02,1.942474543678374133e-02,3.654882255524460888e-02,3.835154772089732766e-02,1.310317032189378672e-02,2.382732820666788598e-02,2.461931154979643543e-02,4.512574269318858633e-02,1.873522978704245112e-02,8.962384965044312146e-03,4.126819545299809100e-03,8.739850390435566219e-03,4.519848088180378198e-02,4.076586345189525673e-02,1.487201862135678621e-02,1.162888897774416730e-02,5.126078724166516221e-02,7.441884109542454273e-03,2.132056622421660275e-02,2.639990171160344623e-02,2.968014154498876955e-03,7.829952448377563989e-02,1.042725159726043405e-02,2.437596269923159031e-02,5.275854291698583998e-02,2.575087168028725171e-02,1.914337077527084041e-03,9.643123850250345797e-03,1.895761823031716364e-02,2.588146993678563934e-02,4.123305753350503533e-02,3.892418592431501345e-03,3.416638503244695535e-02,2.249704321345802338e-02,2.409252903535363810e-02,5.025927306137401018e-02,3.921331092220492476e-02,2.673296678645986635e-02,1.968189485268007077e-02,4.772278969311205543e-03,3.629742691402149113e-03,4.015394213753520347e-03,2.328539424753095499e-02,1.018439637416856947e-02,3.555612333915847412e-02,8.191659667291184554e-03,4.163477210591098876e-03,1.450782284285212498e-02,2.507816921063010795e-02,4.858581230113381833e-02,2.238455091890012572e-02,1.273486088605291222e-02,3.839464642585299625e-02,4.011500326298600427e-02
